symbol,side,type,price,timestamp
GOOG,sell,market,,1608917798
AMZN,sell,market,,1608917798
AMZN,sell,limit,3170.74,1608917799
FB,buy,market,,1608917799
FB,buy,limit,266.43,1608917799
TSLA,sell,limit,659.14,1608917799
FB,buy,limit,265.71,1608917800
FB,buy,limit,265.35,1608917800
FB,buy,limit,266.97,1608917800
TSLA,sell,market,,1608917801
TSLA,buy,limit,659.93,1608917801
AMZN,buy,market,,1608917802
FB,buy,market,,1608917802
AAPL,buy,market,,1608917802
TSLA,buy,limit,659.53,1608917803
GOOG,sell,limit,1732.89,1608917804
FB,sell,market,,1608917805
FB,sell,limit,265.15,1608917805
AMZN,sell,limit,3170.93,1608917806
AMZN,buy,market,,1608917806
GOOG,sell,limit,1733.06,1608917806
FB,sell,market,,1608917807
TSLA,buy,market,,1608917807
TSLA,buy,limit,658.4,1608917807
AAPL,sell,limit,131.44,1608917808
FB,sell,limit,265.32,1608917808
FB,sell,market,,1608917808
GOOG,sell,market,,1608917809
GOOG,sell,market,,1608917810
AAPL,buy,limit,,1608917810
TSLA,buy,limit,658.41,1608917811
AMZN,sell,limit,3170.94,1608917812
TSLA,sell,market,,1608917813
TSLA,buy,market,659.95,1608917813
FB,sell,limit,265.48,1608917813
AAPL,buy,limit,130.24,1608917814
GOOG,sell,market,,1608917815
AAPL,buy,market,,1608917815
AMZN,buy,market,,1608917815
GOOG,buy,limit,1733.88,1608917816
AAPL,sell,market,130.95,1608917816
TSLA,sell,limit,658.68,1608917817
TSLA,buy,limit,658.31,1608917817
FB,sell,limit,266.13,1608917818
AAPL,buy,limit,131.84,1608917818
AAPL,sell,limit,,1608917819
FB,sell,limit,,1608917820
FB,sell,limit,265.18,1608917820
AAPL,sell,limit,130.6,1608917820
GOOG,buy,limit,,1608917821
FB,buy,limit,265.42,1608917821
AMZN,sell,limit,3171.66,1608917822
AAPL,buy,market,,1608917823
GOOG,buy,limit,1732.33,1608917823
AMZN,buy,market,,1608917823
FB,sell,market,,1608917824
AAPL,buy,limit,,1608917825
AAPL,sell,market,,1608917825
GOOG,sell,market,,1608917826
GOOG,sell,market,,1608917826
GOOG,buy,market,,1608917827
GOOG,buy,market,,1608917828
FB,buy,market,,1608917828
TSLA,buy,limit,659.3,1608917829
GOOG,sell,limit,1732.43,1608917829
AMZN,sell,limit,3170.65,1608917829
AAPL,sell,limit,131.37,1608917829
FB,buy,market,,1608917830
AMZN,buy,market,,1608917831
AAPL,buy,market,,1608917831
AMZN,buy,market,,1608917832
AMZN,buy,market,,1608917832
FB,sell,limit,266.1,1608917833
TSLA,buy,market,,1608917833
AAPL,sell,market,,1608917834
FB,sell,limit,266.69,1608917834
AMZN,buy,limit,3171.13,1608917835
TSLA,buy,limit,658.62,1608917836
AAPL,buy,limit,130.97,1608917837
GOOG,sell,market,1733.63,1608917837
AAPL,buy,market,,1608917837
FB,sell,market,,1608917838
AAPL,sell,limit,131.46,1608917838
TSLA,buy,market,,1608917838
AAPL,buy,market,,1608917839
TSLA,sell,market,,1608917839
GOOG,sell,market,,1608917839
AMZN,buy,market,,1608917840
AMZN,sell,market,,1608917840
AAPL,buy,market,,1608917841
FB,sell,market,,1608917841
TSLA,sell,limit,659.21,1608917842
AMZN,sell,market,,1608917842
TSLA,sell,limit,659.54,1608917843
TSLA,buy,market,,1608917844
TSLA,buy,market,,1608917844
TSLA,buy,market,,1608917844
FB,sell,limit,265.7,1608917845
GOOG,buy,limit,1733.72,1608917845
AMZN,buy,market,,1608917846
AMZN,buy,limit,3171.65,1608917846
AAPL,sell,market,,1608917846
TSLA,buy,limit,658.1,1608917846
AAPL,sell,market,,1608917847
GOOG,buy,limit,1732.03,1608917848
TSLA,sell,market,,1608917848
AMZN,sell,limit,3171.95,1608917848
GOOG,sell,limit,1733.86,1608917849
AMZN,sell,limit,3170.32,1608917850
GOOG,sell,limit,1733.43,1608917851
FB,sell,limit,266.41,1608917851
FB,buy,market,,1608917851
AMZN,buy,limit,3171.85,1608917852
TSLA,buy,market,,1608917852
AAPL,sell,limit,130.74,1608917853
GOOG,sell,limit,1733.74,1608917853
FB,sell,market,,1608917854
FB,buy,limit,,1608917855
TSLA,sell,limit,659.89,1608917855
GOOG,buy,limit,1732.04,1608917855
GOOG,sell,limit,1733.95,1608917855
GOOG,sell,limit,1732.02,1608917856
AAPL,sell,limit,131.74,1608917857
AMZN,buy,limit,,1608917858
GOOG,sell,market,,1608917858
FB,buy,limit,266.04,1608917858
AMZN,sell,market,,1608917859
AMZN,sell,limit,3170.39,1608917860
AAPL,buy,limit,131.31,1608917860
AMZN,sell,market,,1608917860
AAPL,buy,limit,131.89,1608917861
FB,sell,limit,265.25,1608917862
AAPL,buy,limit,131.12,1608917863
AAPL,sell,limit,130.38,1608917863
AMZN,buy,market,,1608917863
AAPL,buy,market,,1608917863
GOOG,buy,limit,1733.69,1608917864
AAPL,sell,limit,131.72,1608917865
GOOG,sell,market,,1608917865
AMZN,buy,limit,3171.19,1608917866
AMZN,sell,market,,1608917867
FB,buy,market,265.98,1608917868
FB,sell,limit,265.88,1608917868
AAPL,sell,limit,131.26,1608917869
AAPL,sell,limit,130.17,1608917870
GOOG,sell,limit,1732.81,1608917870
FB,sell,limit,265.73,1608917871
AAPL,buy,limit,131.13,1608917871
FB,sell,market,,1608917872
TSLA,buy,market,658.62,1608917872
AAPL,buy,market,,1608917872
AAPL,sell,market,,1608917872
AMZN,sell,limit,3170.72,1608917873
AAPL,buy,market,,1608917874
AAPL,sell,limit,130.76,1608917874
TSLA,buy,limit,659.17,1608917874
GOOG,sell,limit,1733.02,1608917875
TSLA,buy,market,,1608917875
AMZN,buy,market,,1608917876
AAPL,buy,limit,131.13,1608917876
AMZN,buy,limit,3170.08,1608917876
TSLA,sell,market,,1608917877
AMZN,sell,limit,3171.69,1608917877
GOOG,buy,market,,1608917878
FB,buy,market,,1608917878
FB,buy,market,,1608917878
TSLA,sell,market,,1608917879
GOOG,sell,market,,1608917879
AAPL,sell,limit,131.67,1608917879
FB,buy,limit,265.74,1608917880
AMZN,buy,limit,3170.98,1608917880
FB,buy,market,,1608917881
AAPL,sell,market,,1608917881
FB,sell,limit,265.83,1608917882
AAPL,sell,market,,1608917882
FB,buy,market,,1608917883
AAPL,sell,limit,131.8,1608917883
FB,sell,market,,1608917884
FB,sell,limit,265.63,1608917884
TSLA,sell,limit,658.09,1608917885
AMZN,sell,limit,3171.69,1608917885
GOOG,buy,market,,1608917885
AMZN,sell,market,,1608917886
TSLA,buy,limit,658.83,1608917887
GOOG,sell,limit,1732.3,1608917887
FB,buy,limit,266.7,1608917888
TSLA,buy,market,,1608917889
FB,sell,market,,1608917889
AAPL,sell,limit,131.95,1608917890
GOOG,buy,limit,,1608917890
AAPL,sell,limit,131.86,1608917890
TSLA,sell,limit,659.22,1608917891
AAPL,sell,market,,1608917891
AAPL,sell,limit,131.06,1608917892
FB,sell,limit,266.89,1608917892
FB,buy,market,,1608917893
TSLA,sell,market,,1608917893
FB,buy,limit,266.95,1608917894
AAPL,buy,limit,131.49,1608917894
FB,buy,limit,265.08,1608917895
FB,buy,limit,266.27,1608917896
GOOG,sell,limit,1733.66,1608917896
FB,sell,limit,266.78,1608917897
GOOG,sell,market,,1608917897
FB,buy,market,,1608917898
TSLA,buy,market,,1608917898
GOOG,buy,limit,1732.66,1608917899
AMZN,buy,limit,3171.23,1608917900
AMZN,sell,market,,1608917900
FB,buy,limit,,1608917901
TSLA,sell,market,,1608917901
AMZN,buy,limit,3171.72,1608917901
GOOG,buy,market,,1608917902
AMZN,buy,market,,1608917903
TSLA,buy,limit,,1608917903
AMZN,buy,limit,3170.81,1608917903
AAPL,buy,limit,130.29,1608917904
FB,buy,limit,266.82,1608917904
TSLA,sell,limit,658.92,1608917904
GOOG,buy,market,,1608917905
AMZN,buy,market,,1608917906
AAPL,buy,market,,1608917906
GOOG,sell,market,,1608917907
FB,buy,limit,265.87,1608917908
AMZN,buy,limit,3170.57,1608917908
GOOG,sell,limit,1732.45,1608917909
GOOG,buy,limit,1733.22,1608917910
GOOG,sell,limit,1733.93,1608917911
AAPL,sell,limit,130.54,1608917911
FB,buy,market,,1608917911
GOOG,sell,market,,1608917912
FB,sell,market,,1608917912
TSLA,buy,market,,1608917913
AAPL,buy,limit,130.29,1608917914
FB,buy,limit,266.84,1608917914
TSLA,sell,market,,1608917914
GOOG,sell,market,,1608917915
AAPL,buy,limit,130.72,1608917915
TSLA,buy,limit,658.27,1608917916
AMZN,buy,market,,1608917916
TSLA,sell,limit,659.05,1608917916
AAPL,buy,market,,1608917917
TSLA,sell,market,,1608917917
AAPL,sell,limit,,1608917918
FB,buy,limit,266.65,1608917918
GOOG,buy,market,,1608917918
AAPL,buy,market,,1608917919
FB,sell,market,,1608917920
FB,buy,limit,265.53,1608917920
FB,buy,limit,266.24,1608917920
FB,sell,market,,1608917921
AMZN,buy,limit,3171.98,1608917921
AAPL,buy,limit,131.12,1608917922
GOOG,buy,market,,1608917922
TSLA,buy,market,,1608917923
AMZN,buy,limit,3171.5,1608917923
FB,buy,limit,266.05,1608917923
FB,sell,market,,1608917924
TSLA,sell,limit,658.17,1608917924
GOOG,buy,market,,1608917924
AAPL,sell,market,,1608917924
AAPL,buy,limit,131.91,1608917925
GOOG,sell,limit,1732.46,1608917926
AMZN,sell,limit,3171.8,1608917926
GOOG,sell,market,,1608917926
GOOG,sell,market,,1608917927
AAPL,sell,limit,130.65,1608917928
TSLA,buy,limit,659.92,1608917928
AMZN,sell,limit,3171.1,1608917929
AMZN,sell,market,,1608917929
AMZN,buy,limit,3171.88,1608917930
GOOG,sell,market,,1608917930
GOOG,sell,market,,1608917931
TSLA,buy,limit,659.43,1608917931
GOOG,sell,limit,1733.46,1608917932
GOOG,buy,limit,1732.1,1608917932
TSLA,sell,market,,1608917932
AMZN,buy,limit,3171.19,1608917933
TSLA,sell,limit,659.33,1608917933
GOOG,sell,limit,1733.88,1608917933
GOOG,buy,market,,1608917933
TSLA,buy,market,,1608917934
FB,buy,limit,266.19,1608917935
FB,buy,market,,1608917935
AAPL,buy,limit,131.05,1608917936
GOOG,buy,limit,1732.16,1608917936
AAPL,sell,market,,1608917936
FB,sell,limit,266.93,1608917936
AAPL,buy,limit,131.17,1608917936
TSLA,buy,market,,1608917936
GOOG,buy,market,,1608917937
AMZN,sell,limit,3170.61,1608917937
TSLA,buy,market,,1608917938
AAPL,buy,market,,1608917939
TSLA,sell,market,,1608917939
GOOG,buy,market,,1608917940
AAPL,sell,market,,1608917940
FB,sell,limit,265.6,1608917941
TSLA,sell,market,,1608917942
FB,sell,limit,265.03,1608917942
TSLA,buy,limit,658.31,1608917942
FB,sell,market,,1608917943
TSLA,buy,market,,1608917943
AMZN,buy,limit,3171.48,1608917944
AMZN,sell,limit,3171.68,1608917944
AMZN,buy,limit,3170.69,1608917945
GOOG,sell,market,,1608917945
FB,buy,market,,1608917945
TSLA,sell,market,,1608917946
AMZN,sell,limit,3170.24,1608917946
FB,buy,market,,1608917947
GOOG,sell,market,,1608917947
TSLA,buy,market,,1608917947
FB,sell,market,,1608917948
TSLA,sell,limit,659.1,1608917949
FB,sell,market,,1608917950
TSLA,buy,market,,1608917951
TSLA,buy,limit,658.09,1608917951
TSLA,sell,limit,659.21,1608917952
AMZN,buy,limit,3170.82,1608917952
TSLA,sell,limit,658.39,1608917952
GOOG,buy,limit,1732.61,1608917953
FB,sell,limit,265.76,1608917953
TSLA,sell,limit,659.98,1608917954
AMZN,sell,market,,1608917954
TSLA,sell,limit,659.93,1608917955
GOOG,buy,market,,1608917955
FB,sell,limit,265.75,1608917956
GOOG,sell,market,,1608917957
TSLA,buy,limit,659.64,1608917957
FB,sell,limit,265.43,1608917957
AMZN,sell,market,,1608917958
AMZN,buy,market,,1608917959
AAPL,sell,limit,131.1,1608917959
GOOG,sell,limit,1733.29,1608917960
GOOG,buy,limit,1732.44,1608917960
TSLA,buy,limit,658.48,1608917960
AAPL,buy,limit,,1608917960
GOOG,sell,limit,,1608917961
TSLA,buy,market,,1608917962
FB,buy,market,,1608917962
AAPL,buy,limit,131.19,1608917963
FB,buy,market,,1608917963
AMZN,sell,market,,1608917964
TSLA,buy,limit,658.12,1608917964
AAPL,buy,limit,130.41,1608917965
TSLA,buy,limit,658.43,1608917965
FB,buy,market,,1608917965
FB,buy,limit,265.05,1608917966
TSLA,sell,market,,1608917966
AMZN,sell,market,3170.47,1608917967
FB,sell,limit,265.13,1608917967
AAPL,buy,limit,131.57,1608917967
AMZN,sell,limit,3171.07,1608917968
GOOG,buy,limit,1732.46,1608917968
GOOG,sell,market,,1608917969
AAPL,buy,limit,130.19,1608917969
TSLA,buy,limit,658.71,1608917970
FB,buy,limit,265.68,1608917971
AAPL,buy,market,,1608917971
GOOG,buy,market,,1608917971
TSLA,buy,market,,1608917971
AMZN,sell,market,,1608917972
AMZN,buy,market,3170.23,1608917972
FB,sell,limit,265.18,1608917973
GOOG,sell,limit,1733.93,1608917974
TSLA,sell,market,,1608917975
GOOG,sell,market,,1608917976
FB,buy,market,,1608917976
AMZN,buy,limit,3171.38,1608917977
AAPL,buy,limit,130.05,1608917977
AAPL,buy,limit,130.02,1608917978
AMZN,buy,market,,1608917978
TSLA,sell,market,,1608917978
TSLA,buy,market,,1608917978
AAPL,sell,market,,1608917979
TSLA,buy,market,,1608917979
AAPL,buy,market,,1608917980
TSLA,sell,market,,1608917980
TSLA,buy,market,,1608917981
AMZN,buy,limit,3170.46,1608917981
FB,sell,limit,265.63,1608917982
AMZN,buy,limit,3170.74,1608917983
FB,sell,market,,1608917983
TSLA,sell,limit,659.62,1608917984
AMZN,buy,limit,3171.27,1608917984
AAPL,buy,market,,1608917984
TSLA,sell,market,,1608917985
GOOG,buy,limit,1733.3,1608917985
GOOG,buy,limit,1733.36,1608917986
AMZN,sell,market,,1608917986
TSLA,buy,market,,1608917986
FB,sell,market,,1608917987
FB,buy,limit,266.03,1608917988
GOOG,buy,limit,,1608917989
TSLA,sell,limit,659.11,1608917989
GOOG,buy,market,,1608917989
AMZN,buy,market,,1608917990
GOOG,sell,limit,1733.84,1608917991
FB,sell,market,,1608917991
AAPL,buy,market,130.49,1608917992
AMZN,buy,market,,1608917992
FB,sell,limit,265.21,1608917993
GOOG,buy,market,,1608917993
GOOG,buy,limit,1733.07,1608917994
AMZN,sell,market,,1608917994
FB,sell,limit,265.33,1608917995
TSLA,buy,market,,1608917996
AAPL,buy,limit,130.65,1608917996
AMZN,buy,market,,1608917997
GOOG,buy,limit,1733.02,1608917998
GOOG,sell,market,,1608917998
FB,buy,limit,266.83,1608917998
AAPL,buy,market,,1608917999
FB,buy,limit,266.04,1608918000
AMZN,sell,limit,3170.51,1608918000
TSLA,sell,market,,1608918001
GOOG,sell,market,,1608918001
GOOG,sell,market,,1608918002
TSLA,sell,market,,1608918002
AAPL,sell,limit,130.52,1608918003
AMZN,sell,limit,3170.62,1608918004
FB,sell,market,,1608918004
FB,sell,market,,1608918005
FB,sell,limit,265.04,1608918005
TSLA,buy,limit,659.97,1608918005
GOOG,buy,limit,,1608918006
AMZN,sell,market,,1608918006
FB,sell,market,,1608918007
AMZN,sell,limit,3170.66,1608918007
AMZN,sell,limit,3171.41,1608918008
GOOG,sell,market,,1608918008
GOOG,sell,market,,1608918008
FB,buy,limit,266.74,1608918009
TSLA,buy,limit,659.61,1608918010
GOOG,buy,market,,1608918011
AAPL,buy,market,,1608918012
AMZN,sell,limit,3171.74,1608918013
TSLA,sell,limit,658.08,1608918014
GOOG,buy,limit,1733.51,1608918014
TSLA,sell,limit,659.8,1608918014
GOOG,buy,market,,1608918015
TSLA,sell,market,,1608918015
AMZN,buy,limit,3170.2,1608918015
FB,buy,market,,1608918015
TSLA,buy,limit,,1608918016
FB,buy,limit,265.03,1608918017
TSLA,sell,market,,1608918018
GOOG,sell,limit,1732.49,1608918018
TSLA,sell,market,,1608918019
GOOG,sell,limit,1733.25,1608918019
AMZN,sell,limit,3170.04,1608918020
AAPL,sell,market,,1608918020
AMZN,buy,market,,1608918021
FB,buy,market,,1608918021
TSLA,sell,market,,1608918022
FB,buy,limit,266.42,1608918022
FB,sell,market,,1608918023
GOOG,buy,market,,1608918023
AMZN,sell,limit,3170.96,1608918024
GOOG,sell,limit,1732.58,1608918024
AAPL,sell,market,,1608918025
FB,buy,market,,1608918025
GOOG,buy,market,,1608918026
AMZN,buy,market,3170.91,1608918026
AMZN,buy,limit,3170.64,1608918026
TSLA,buy,limit,659.19,1608918026
FB,sell,market,265.27,1608918027
FB,sell,limit,265.27,1608918027
FB,sell,limit,265.41,1608918028
AMZN,sell,limit,3170.34,1608918028
FB,sell,limit,266.43,1608918029
AAPL,buy,limit,131.91,1608918029
FB,sell,market,,1608918030
FB,buy,limit,266.27,1608918030
GOOG,sell,limit,1733.96,1608918031
GOOG,sell,limit,1732.32,1608918032
FB,sell,market,,1608918033
FB,sell,market,,1608918033
TSLA,buy,limit,658.89,1608918034
TSLA,sell,limit,659.56,1608918034
TSLA,buy,market,659.91,1608918035
FB,sell,limit,266.82,1608918035
TSLA,buy,market,,1608918036
TSLA,buy,limit,658.26,1608918036
GOOG,buy,market,,1608918037
AAPL,buy,limit,131.71,1608918037
AMZN,sell,market,,1608918037
TSLA,buy,limit,659.61,1608918038
AAPL,buy,market,,1608918039
FB,sell,market,,1608918039
FB,buy,limit,266.23,1608918040
TSLA,buy,market,,1608918041
AAPL,sell,market,,1608918042
AMZN,buy,market,,1608918042
AMZN,sell,market,,1608918043
GOOG,buy,market,,1608918044
FB,sell,market,,1608918044
AMZN,sell,limit,3171.77,1608918045
AAPL,buy,market,131.38,1608918046
TSLA,sell,market,,1608918047
FB,buy,market,,1608918047
TSLA,sell,limit,658.72,1608918047
AMZN,sell,market,,1608918048
FB,buy,market,,1608918049
FB,sell,limit,265.64,1608918050
GOOG,buy,limit,1732.6,1608918050
AMZN,buy,limit,3171.9,1608918050
FB,sell,limit,265.98,1608918051
FB,sell,limit,266.63,1608918051
TSLA,sell,limit,659.86,1608918052
TSLA,sell,limit,658.09,1608918053
GOOG,buy,limit,1733.09,1608918053
GOOG,buy,limit,1732.3,1608918054
GOOG,sell,market,,1608918054
GOOG,sell,market,,1608918055
FB,buy,limit,266.06,1608918056
AMZN,buy,limit,3170.8,1608918057
AAPL,sell,limit,131.99,1608918058
GOOG,sell,market,,1608918058
FB,buy,market,,1608918058
AAPL,sell,limit,130.06,1608918059
TSLA,buy,market,,1608918059
FB,buy,market,,1608918060
AMZN,sell,limit,3171.99,1608918060
AMZN,sell,limit,3171.49,1608918060
GOOG,buy,limit,1732.11,1608918061
AMZN,buy,limit,3171.97,1608918061
FB,buy,market,,1608918062
TSLA,sell,limit,658.24,1608918063
GOOG,sell,market,,1608918063
GOOG,buy,market,,1608918064
FB,sell,limit,265.18,1608918065
AAPL,buy,market,,1608918065
TSLA,sell,limit,658.56,1608918066
AAPL,buy,market,,1608918066
AMZN,sell,market,,1608918067
AMZN,sell,market,,1608918068
TSLA,sell,market,,1608918068
AAPL,sell,market,,1608918068
AMZN,sell,limit,3170.66,1608918069
TSLA,buy,market,,1608918070
TSLA,sell,limit,658.5,1608918070
GOOG,buy,market,,1608918071
GOOG,sell,market,,1608918072
GOOG,sell,market,,1608918072
TSLA,buy,limit,659.92,1608918073
FB,sell,limit,266.03,1608918073
GOOG,sell,market,,1608918074
AAPL,sell,limit,130.97,1608918075
GOOG,buy,limit,1733.23,1608918075
GOOG,sell,market,,1608918076
FB,sell,limit,265.15,1608918077
GOOG,sell,limit,1733.7,1608918078
FB,sell,limit,266.31,1608918078
GOOG,sell,market,,1608918078
GOOG,sell,market,,1608918079
AAPL,buy,market,,1608918079
GOOG,buy,limit,1732.33,1608918080
AAPL,buy,limit,131.21,1608918080
TSLA,sell,market,659.37,1608918081
TSLA,sell,limit,659.74,1608918081
FB,buy,market,,1608918081
AAPL,sell,market,,1608918082
AMZN,buy,market,3171.86,1608918083
FB,buy,market,,1608918084
AAPL,sell,market,,1608918084
AAPL,sell,market,,1608918085
GOOG,sell,limit,1732.26,1608918086
GOOG,sell,limit,1732.63,1608918086
FB,buy,market,,1608918086
FB,sell,limit,266.1,1608918087
AMZN,buy,market,,1608918087
AAPL,sell,limit,131.93,1608918087
GOOG,buy,limit,1733.56,1608918087
AMZN,buy,limit,3170.3,1608918088
FB,sell,limit,266.23,1608918088
AAPL,sell,market,,1608918089
GOOG,buy,limit,1733.91,1608918090
FB,buy,limit,266.37,1608918090
GOOG,buy,market,1733.38,1608918091
TSLA,buy,market,,1608918092
GOOG,sell,market,,1608918092
FB,buy,market,,1608918092
AAPL,sell,market,,1608918092
GOOG,buy,limit,1733.67,1608918093
AAPL,sell,market,,1608918093
GOOG,buy,market,,1608918093
AAPL,buy,market,,1608918094
FB,sell,limit,265.21,1608918094
AAPL,sell,market,,1608918095
TSLA,buy,limit,658.32,1608918095
AAPL,buy,limit,131.11,1608918096
TSLA,buy,market,,1608918096
GOOG,sell,limit,1733.06,1608918097
TSLA,sell,limit,659.01,1608918097
TSLA,buy,limit,658.27,1608918097
AMZN,buy,limit,3170.54,1608918098
TSLA,sell,limit,658.77,1608918098
AMZN,buy,limit,3171.98,1608918098
AMZN,sell,market,,1608918099
FB,sell,market,,1608918099
AMZN,sell,market,,1608918100
AMZN,sell,limit,3171.86,1608918101
GOOG,buy,market,,1608918101
GOOG,buy,market,,1608918102
AMZN,sell,market,,1608918102
FB,buy,market,266.69,1608918103
AMZN,sell,market,,1608918104
AMZN,sell,market,,1608918104
FB,sell,market,,1608918104
GOOG,sell,market,,1608918105
GOOG,sell,market,,1608918106
TSLA,buy,limit,658.38,1608918106
TSLA,buy,market,,1608918107
FB,sell,limit,265.94,1608918107
TSLA,buy,limit,659.99,1608918108
GOOG,buy,limit,1732.27,1608918108
AMZN,buy,limit,3171.92,1608918109
AMZN,buy,market,,1608918109
FB,sell,market,,1608918110
AAPL,buy,limit,131.85,1608918110
AMZN,sell,market,,1608918111
GOOG,sell,limit,1732.54,1608918111
TSLA,sell,market,,1608918112
AMZN,sell,market,,1608918112
FB,sell,limit,265.52,1608918112
AAPL,buy,market,,1608918113
FB,sell,market,,1608918114
GOOG,buy,limit,1732.39,1608918114
FB,sell,market,,1608918115
GOOG,sell,market,1733.91,1608918115
AMZN,sell,market,,1608918116
GOOG,buy,limit,1732.17,1608918116
GOOG,buy,limit,1733.97,1608918116
AAPL,buy,limit,130.06,1608918117
TSLA,sell,limit,658.54,1608918118
AMZN,buy,market,,1608918118
GOOG,sell,limit,1732.6,1608918118
AAPL,buy,market,130.79,1608918119
TSLA,sell,limit,659.02,1608918119
AMZN,sell,market,,1608918120
GOOG,sell,market,,1608918120
TSLA,buy,limit,658.89,1608918120
AMZN,sell,market,,1608918121
TSLA,buy,limit,658.7,1608918121
AMZN,sell,market,3170.46,1608918121
AMZN,sell,limit,3170.85,1608918121
FB,sell,market,,1608918122
GOOG,sell,limit,1733.89,1608918122
GOOG,sell,limit,1732.21,1608918123
AMZN,sell,market,,1608918124
AAPL,sell,limit,131.86,1608918124
GOOG,sell,market,,1608918124
GOOG,buy,market,,1608918125
AMZN,sell,market,,1608918125
AMZN,buy,market,,1608918125
AMZN,buy,limit,3170.61,1608918125
TSLA,buy,limit,659.54,1608918125
GOOG,buy,market,,1608918126
AMZN,sell,limit,3171.23,1608918127
AMZN,buy,limit,3170.44,1608918128
AMZN,buy,limit,3171.99,1608918128
AMZN,buy,market,,1608918128
GOOG,buy,limit,1733.59,1608918129
AMZN,buy,limit,,1608918130
FB,sell,limit,265.94,1608918130
AAPL,sell,limit,131.59,1608918131
FB,sell,market,,1608918131
AAPL,sell,market,,1608918132
AMZN,buy,limit,3171.12,1608918132
AAPL,buy,limit,130.06,1608918132
FB,sell,market,,1608918133
GOOG,buy,limit,1732.8,1608918133
AMZN,buy,market,,1608918134
TSLA,buy,market,,1608918135
AAPL,sell,limit,130.14,1608918135
GOOG,sell,market,,1608918135
